,Vaccinated Democrats,Vaccinated Republicans,Unvaccinated Democrats,Unvaccinated Republicans
"Johnson, Nebraska",0.22828302822113036,0.3797169717788696,0.07666697177886962,0.31533302822113035
"Kearney, Nebraska",0.16183171472847463,0.38416828527152547,0.044968285271525354,0.4090317147284746
"Keith, Nebraska",0.08656868419647212,0.3434313158035278,0.09513131580352785,0.4748686841964722
"Keya Paha, Nebraska",-0.022601897099614188,0.3506018970996141,0.1198018970996142,0.552198102900386
"Kimball, Nebraska",0.06001035913228986,0.35398964086771006,0.09503964086771016,0.4909603591322899
"Knox, Nebraska",0.18359340010285377,0.40640659989714617,0.017306599897146238,0.39269340010285375
"Lancaster, Nebraska",0.4987819275051355,0.23721807249486448,0.04001807249486444,0.22398192750513557
"Lincoln, Nebraska",0.0955755399465561,0.2874244600534439,0.1311744600534439,0.4858255399465561
"Logan, Nebraska",-0.07199818918108941,0.33399818918108937,0.16199818918108944,0.5760018108189106
"Loup, Nebraska",0.035078187453746745,0.3139218125462532,0.14002181254625323,0.5109781874537468
"McPherson, Nebraska",-0.12311134938597676,0.2911113493859767,0.19596134938597679,0.6360386506140232
"Madison, Nebraska",0.18222868900895117,0.37077131099104876,0.05032131099104882,0.3966786890089512
"Merrick, Nebraska",0.1352148023992777,0.3697851976007223,0.05228519760072231,0.44271480239927774
"Morrill, Nebraska",0.06104044494628902,0.3589595550537109,0.10140955505371096,0.4785904449462891
"Nance, Nebraska",0.03946505043804649,0.3065349495619536,0.1663349495619535,0.4876650504380464
"Nemaha, Nebraska",0.21489068191349503,0.3591093180865049,0.06555931808650495,0.3604406819134951
"Nuckolls, Nebraska",0.15508686992228027,0.4239131300777197,0.030813130077719728,0.39018686992228035
"Otoe, Nebraska",0.2779549028038979,0.3670450971961021,0.03299509719610212,0.3220049028038978
"Pawnee, Nebraska",0.15066516536176205,0.36633483463823796,0.08723483463823795,0.39576516536176204
"Perkins, Nebraska",0.07535084493160249,0.4266491550683975,0.06154915506839753,0.43645084493160247
"Phelps, Nebraska",0.09807146637737749,0.36892853362262257,0.0628785336226225,0.4701214663773775
"Pierce, Nebraska",0.05658734758496284,0.40641265241503716,0.07176265241503718,0.4652373475849628
"Platte, Nebraska",0.17649673062264917,0.39350326937735075,0.03965326937735082,0.3903467306226492
"Polk, Nebraska",0.11321162110567098,0.3787883788943291,0.08178837889432902,0.4262116211056709
"Red Willow, Nebraska",0.0800615115702153,0.3569384884297848,0.08048848842978473,0.4825115115702152
"Richardson, Nebraska",0.2162082441687584,0.3797917558312416,0.03259175583124163,0.3714082441687584
"Rock, Nebraska",0.054553695115447,0.37144630488455294,0.053546304884552975,0.520453695115447
"Saline, Nebraska",0.27358993250727653,0.3294100674927235,0.08411006749272348,0.31288993250727654
"Sarpy, Nebraska",0.40622206825017926,0.3257779317498207,0.037777931749820734,0.23022206825017932
"Saunders, Nebraska",0.2118269999206066,0.38717300007939337,0.062273000079393404,0.3387269999206066
"Scotts Bluff, Nebraska",0.18364845677912234,0.30035154322087765,0.09875154322087765,0.41724845677912237
"Seward, Nebraska",0.20300351357460023,0.37299648642539984,0.07674648642539976,0.3472535135746002
"Sheridan, Nebraska",0.04536655513644222,0.32663344486355783,0.0910334448635578,0.5369665551364421
"Sherman, Nebraska",0.0920090544551611,0.3679909455448389,0.12009094554483891,0.41990905445516113
"Sioux, Nebraska",0.0031981937631964663,0.2758018062368035,0.10695180623680356,0.6140481937631965
"Stanton, Nebraska",0.0228336742728949,0.3191663257271052,0.1566163257271051,0.5013836742728948
"Thayer, Nebraska",0.1688742487967014,0.4011257512032986,0.049425751203298604,0.3805742487967015
"Thomas, Nebraska",-0.025614453315734836,0.3186144533157348,0.13686445331573485,0.5701355466842651
"Thurston, Nebraska",0.5121137772291899,0.3698862227708101,-0.02431377722918987,0.14231377722918986
"Valley, Nebraska",0.05439393293559547,0.33860606706440444,0.12800606706440454,0.47899393293559556
"Washington, Nebraska",0.24013879456520082,0.4048612054347992,0.05816120543479919,0.2968387945652008
"Wayne, Nebraska",0.16480991640686987,0.2891900835931301,0.09419008359313014,0.4518099164068699
"Webster, Nebraska",0.08838976839482787,0.36661023160517225,0.09821023160517212,0.4467897683948278
"Wheeler, Nebraska",-0.004585400864481948,0.3635854008644819,0.12783540086448197,0.513164599135518
"York, Nebraska",0.2107376161932945,0.4032623838067055,0.030412383806705467,0.35558761619329454
"Churchill, Nevada",0.21032016210407023,0.35667983789592983,0.0444798378959298,0.38852016210407014
"Clark, Nevada",0.4711912146657704,0.17480878533422944,0.0755587853342295,0.2784412146657706
"Douglas, Nevada",0.2654922498956323,0.29650775010436775,0.08715775010436771,0.35084224989563223
"Elko, Nevada",0.1536793743044138,0.3563206256955862,0.06897062569558621,0.4210293743044138
"Esmeralda, Nevada",0.07159750473648308,0.3764024952635169,0.09370249526351693,0.4582975047364831
"Eureka, Nevada",-0.035795522575080396,0.3707955225750804,0.14739552257508037,0.5176044774249197
"Humboldt, Nevada",0.1578411641642451,0.3501588358357549,0.07265883583575487,0.41934116416424516
"Lander, Nevada",0.10094123950600627,0.3900587604939938,0.09130876049399371,0.4176912395060062
"Lincoln, Nevada",0.04146939471065997,0.39753060528934003,0.10343060528934,0.45756939471065994
"Lyon, Nevada",0.18863984754830598,0.293360152451694,0.10566015245169402,0.412339847548306
"Mineral, Nevada",0.3253155070483685,0.33468449295163155,0.04748449295163154,0.29251550704836843
"Nye, Nevada",0.21005223259329797,0.30294776740670204,0.08819776740670204,0.39880223259329795
"Pershing, Nevada",0.10914093210846187,0.29185906789153815,0.13570906789153814,0.46329093210846184
"Storey, Nevada",0.0933847309842706,0.11861526901572941,0.23176526901572939,0.5562347309842706
"Washoe, Nevada",0.4845276490837334,0.2354723509162664,0.03802235091626649,0.24197764908373365
"White Pine, Nevada",0.17912903783768408,0.4248709621623158,0.0297209621623159,0.36627903783768423
"Carson City, Nevada",0.3984036049678922,0.32559639503210785,0.044796395032107764,0.2312036049678921
"Belknap, New Hampshire",0.3876570579469204,0.30034294205307954,0.060292942053079626,0.2517070579469204
"Carroll, New Hampshire",0.4710946653038264,0.3089053346961737,0.03640533469617363,0.18359466530382634
"Cheshire, New Hampshire",0.4712647796213627,0.21273522037863735,0.11453522037863728,0.20146477962136267
"Coos, New Hampshire",0.3889475230485201,0.33505247695147994,0.08150247695147984,0.19449752304852003
"Grafton, New Hampshire",0.588410338523984,0.214589661476016,0.0341896614760161,0.16281033852398397
"Hillsborough, New Hampshire",0.4632694845497608,0.24173051545023916,0.0749805154502392,0.22001948454976084
"Merrimack, New Hampshire",0.48638525698184965,0.2766147430181503,0.06256474301815035,0.17443525698184964
"Rockingham, New Hampshire",0.4536515015229583,0.27834849847704174,0.056898498477041703,0.2111015015229583
"Strafford, New Hampshire",0.4895882478907705,0.1934117521092295,0.08651175210922962,0.23048824789077044
"Sullivan, New Hampshire",0.4289164906457067,0.2750835093542934,0.08913350935429332,0.2068664906457066
"Atlantic, New Jersey",0.5016995652824641,0.23330043471753603,0.031750434717535914,0.233249565282464
"Bergen, New Jersey",0.579191224437952,0.26080877556204796,0.0027087755620479603,0.15729122443795207
"Burlington, New Jersey",0.5604481154546141,0.25455188454538574,0.03710188454538593,0.14789811545461423
"Camden, New Jersey",0.5848396392017603,0.16616036079823965,0.08241036079823977,0.16658963920176034
"Cape May, New Jersey",0.4359519144132733,0.3730480855867267,-0.015501914413273366,0.2065019144132733
"Cumberland, New Jersey",0.4090647081583738,0.1729352918416262,0.12118529184162613,0.2968147081583738
"Essex, New Jersey",0.7064477975010872,0.08355220249891282,0.0706022024989128,0.13939779750108716
"Gloucester, New Jersey",0.415589519700408,0.26541048029959197,0.09411048029959207,0.224889519700408
"Hudson, New Jersey",0.6924668780744077,0.13753312192559242,0.03863312192559243,0.1313668780744076
"Hunterdon, New Jersey",0.445716252720356,0.32628374727964404,0.032483747279644024,0.195516252720356
"Mercer, New Jersey",0.6274193905964492,0.1285806094035506,0.07258060940355066,0.17141939059644945
"Middlesex, New Jersey",0.5895199284523726,0.20248007154762748,0.020630071547627415,0.18736992845237255
"Monmouth, New Jersey",0.48283212790936236,0.2741678720906377,0.003267872090637669,0.23973212790936232
"Morris, New Jersey",0.5428516260296106,0.31214837397038936,-0.021651626029610627,0.16665162602961064
"Ocean, New Jersey",0.3301412563353777,0.3228587436646223,0.02645874366462231,0.32054125633537767
"Passaic, New Jersey",0.5725259297162295,0.20947407028377057,0.010124070283770548,0.20787592971622942
"Salem, New Jersey",0.34523855756819244,0.2717614424318075,0.09096144243180754,0.29203855756819247
"Somerset, New Jersey",0.6000430150285363,0.22595698497146366,0.004806984971463701,0.16919301502853634
"Sussex, New Jersey",0.3502789864644409,0.3467210135355592,0.05232101353555914,0.25067898646444076
"Union, New Jersey",0.6233805477797985,0.15561945222020152,0.05421945222020147,0.1667805477797985
"Warren, New Jersey",0.40511311933100225,0.34588688066899764,0.014036880668997831,0.23496311933100228
"Bernalillo, New Mexico",0.5634006692230702,0.20059933077692987,0.05879933077692984,0.17720066922307015
"Catron, New Mexico",0.14255719481110574,0.35044280518889426,0.12034280518889429,0.3866571948111057
"Chaves, New Mexico",0.20500876528322698,0.32299123471677305,0.08834123471677302,0.38365876528322695
"Cibola, New Mexico",0.5081390515863895,0.2628609484136104,0.03511094841361051,0.19388905158638958
"Colfax, New Mexico",0.3873672325581312,0.30163276744186884,0.05778276744186876,0.2532172325581312
"Curry, New Mexico",0.2592049580454826,0.3457950419545174,0.03759504195451739,0.35740495804548267
"De Baca, New Mexico",0.20292808191180228,0.40607191808819776,0.06122191808819771,0.3297780819118023
"Do?a Ana, New Mexico",0.5712586315929888,0.264741368407011,0.02044136840701105,0.14355863159298898
"Eddy, New Mexico",0.18891684640944,0.3740831535905599,0.05208315359055998,0.38491684640944007
"Grant, New Mexico",0.4976167202562094,0.2623832797437906,0.038283279743790644,0.20171672025620935
"Guadalupe, New Mexico",0.5591722159802914,0.18982778401970868,0.013227784019708588,0.2377722159802913
"Harding, New Mexico",0.25054613408148285,0.35845386591851713,0.11085386591851713,0.2801461340814829
"Hidalgo, New Mexico",0.3672132139503955,0.2887867860496044,0.05753678604960448,0.28646321395039565
"Lea, New Mexico",0.1424300103008747,0.3925699896991253,0.0594699896991253,0.4055300103008747
"Lincoln, New Mexico",0.28307924472987656,0.37692075527012353,0.035070755270123474,0.30492924472987654
"Los Alamos, New Mexico",0.6190708597376942,0.28892914026230576,0.014179140262305712,0.07782085973769426
"Luna, New Mexico",0.4828492222160101,0.36215077778398996,-0.034999222216010095,0.18999922221601012
"McKinley, New Mexico",0.6816119933754207,0.22838800662457942,0.011488006624579439,0.07851199337542053
"Mora, New Mexico",0.5940769975185394,0.09392300248146057,0.06267300248146057,0.24932699751853948
"Otero, New Mexico",0.3406037068873644,0.33239629311263563,0.03134629311263559,0.29565370688736436
"Quay, New Mexico",0.2305454273223877,0.33745457267761225,0.08045457267761236,0.3515454273223877
"Rio Arriba, New Mexico",0.6488998872667552,0.21510011273324492,0.018950112733244873,0.11704988726675503
"Roosevelt, New Mexico",0.15658540595173837,0.28841459404826164,0.12911459404826164,0.4258854059517383
"Sandoval, New Mexico",0.5204390989720821,0.2665609010279179,0.021410901027917817,0.19158909897208215
"San Juan, New Mexico",0.4054290633380413,0.4135709366619587,-0.04682906333804132,0.22782906333804126
"San Miguel, New Mexico",0.6036531321465969,0.10634686785340308,0.0900468678534031,0.19995313214659693
"Santa Fe, New Mexico",0.709555773334205,0.15244422666579488,0.05924422666579482,0.07875577333420519
"Sierra, New Mexico",0.3679030418872833,0.35709695811271663,0.024696958112716674,0.2503030418872833
"Socorro, New Mexico",0.49726957704424857,0.26473042295575144,0.035330422955751395,0.2026695770442486
"Taos, New Mexico",0.6919122170507908,0.18508778294920925,0.08183778294920918,0.04116221705079082
"Torrance, New Mexico",0.2265843985080719,0.3084156014919281,0.10666560149192807,0.35833439850807186
"Union, New Mexico",0.1545801825851202,0.35241981741487977,0.06451981741487979,0.42848018258512016
"Valencia, New Mexico",0.4004419446647167,0.2655580553352832,0.05150805533528331,0.2824919446647167
"Albany, New York",0.6085590397119522,0.1854409602880478,0.048440960288047785,0.15755903971195218
"Allegany, New York",0.19661476829648017,0.2883852317035198,0.10888523170351982,0.4061147682964802
"Bronx, New York",0.7589799739807845,0.062020026019215524,0.07807002601921564,0.1009299739807844
"Broome, New York",0.45276932841539375,0.24823067158460616,0.06448067158460619,0.23451932841539386
"Cattaraugus, New York",0.29840299661159514,0.33559700338840487,0.053747003388404824,0.31225299661159517
"Cayuga, New York",0.3612775410830975,0.28672245891690257,0.09262245891690252,0.25937754108309746
"Chautauqua, New York",0.3472690832704306,0.3077309167295694,0.0535309167295694,0.29146908327043053
"Chemung, New York",0.3717044391304254,0.2912955608695745,0.061195560869574575,0.27580443913042546
"Chenango, New York",0.3353326987236739,0.3536673012763262,0.048117301276326144,0.26288269872367376
"Clinton, New York",0.4615257537841797,0.3124742462158203,0.06457424621582031,0.16142575378417967
"Columbia, New York",0.5164870373487473,0.27851296265125275,0.06686296265125274,0.13813703734874722
"Cortland, New York",0.4064058570355177,0.24059414296448234,0.08389414296448232,0.2691058570355177
"Delaware, New York",0.3136032932281494,0.3073967067718506,0.09399670677185061,0.28500329322814943
"Dutchess, New York",0.49559111026525504,0.257408889734745,0.052608889734745035,0.19439111026525496
"Erie, New York",0.5335761522680522,0.22942384773194796,0.04002384773194784,0.19697615226805204
"Essex, New York",0.4565838019162416,0.30141619808375836,0.06861619808375835,0.17338380191624164
"Franklin, New York",0.41333543707430365,0.2976645629256964,0.07591456292569641,0.21308543707430366
"Fulton, New York",0.2892860677540302,0.3217139322459698,0.053713932245969764,0.33528606775403025
"Genesee, New York",0.30576306501626965,0.37023693498373034,0.03593693498373035,0.2880630650162697
"Greene, New York",0.3504259543985128,0.3205740456014871,0.07172404560148721,0.25727595439851286
"Hamilton, New York",0.3926453410893678,0.508354658910632,-0.04394534108936782,0.1429453410893679
"Herkimer, New York",0.31250348934233185,0.34549651065766807,0.03514651065766816,0.3068534893423319
"Jefferson, New York",0.4339494904309511,0.3850505095690489,-0.02884949043095114,0.20984949043095108
"Kings, New York",0.7107093530803918,0.08529064691960808,0.06249064691960815,0.14150935308039192
"Lewis, New York",0.22928529808819292,0.3737147019118071,0.07526470191180706,0.32173529808819296
"Livingston, New York",0.3457516471266746,0.2952483528733253,0.0633983528733254,0.2956016471266747
"Madison, New York",0.3749550797373057,0.29004492026269435,0.07214492026269433,0.2628550797373056
"Monroe, New York",0.5801231981128454,0.21287680188715452,0.025326801887154637,0.18167319811284544
"Montgomery, New York",0.39359894819259644,0.3794010518074036,-0.006448948192596449,0.23344894819259643
"Nassau, New York",0.5869878827735782,0.30501211722642185,-0.03938788277357819,0.14738788277357817
"New York, New York",0.8161055075764656,0.0658944924235344,0.054944492423534386,0.06305550757646561
"Niagara, New York",0.4193244800060988,0.3196755199939013,0.03247551999390119,0.2285244800060987
"Oneida, New York",0.39482208222150805,0.30517791777849196,0.02767791777849199,0.27232208222150805
"Onondaga, New York",0.5720854470327497,0.2399145529672504,0.0280645529672503,0.15993544703274964
